"Vd7lnsgF1zW4UNauqd3o","2","2018-12-17 12:28:37","18915","0","enter 0","press","nav","1.02151",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:38","19915","0","pan right","release","tag","1.02151","-2.54","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:38","19915","0","A Tree","press","tag","1.02151","-2.54","0","A Tree",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:39","20915","0","A Tree","release","tag","1.02151","-2.54","0","A Tree","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:40","21917","0","move new tag","press","tag","1.02151","-2.54","0","A Tree","298","87","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:40","21917","0","move new tag","release","tag","1.02151","-2.54","0","A Tree","317","7","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","0","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:41","22917","0","resize new tag","press","tag","1.02151","-2.54","0","A Tree","317","7","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","1","0","0","0","0","0","0","0","0"
"To7o1CY3JuRzlcQJhuTa","2","2018-12-17 12:28:41","22917","0","resize new tag","release","tag","1.02151","-2.54","0","A Tree","395","99","275","303",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","1","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:43","24919","0","Boat","press","tag","1.02151","0","0","Boat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75","0","0","0","1","0","0","0","0","0","0","0","0"
"QzzDnBpoLUOo03f1prFC","2","2018-12-17 12:28:44","25920","0","Boat","release","tag","1.02151","0","0","Boat","60","60","120","120",NULL,NULL,NULL,NULL,NULL,"75","0","0","0","1","0","0","0","0","0","0","0","0"
